,title,category,intro,url
136,"떡볶이 도감 업데이트할 준비! 신종 ""들깨떡볶이""",푸드,들깨로 다시 돌아온 극볶떡볶이,https://tumblbug.com/deulkkae_tteokbokki
137,지속 가능 다이어트를 위한 <self 식단 코칭 book>,출판,"2000명 이상의 식단 코칭, 6년차 다이어트 코치가 알려주는 다이어트 식단의 모든 것!",https://tumblbug.com/selfdiet
138,불세출의 록 보컬 박근홍의 오버드라이브필로소피,음악,100% 라이브레코딩! 대한민국 역사를 뒤흔들 박근홍의 슈퍼밴드 오버드라이브필로소피,https://tumblbug.com/overphil
139,쉽게 따라하는 <아이패드 어반 드로잉>과 손그림용 브러쉬,예술,아이패드로 그리는 프로크리에이트[어반 스케치 가이드와 브러쉬 SET],https://tumblbug.com/blue_monstera
140,[라 보라카이] 황홀한 선셋의 향기 '비포 선셋',향수 · 뷰티,"사실 가장 아름다운 순간은 태양이 지기 바로 직전, 비포 선셋(Before Sunset)",https://tumblbug.com/laboracay2
141,"일상에 낭만을 더하는 다이어리 키트, <하이틴 타임>",디자인 문구,디지털 다이어리 사용자들을 위한 다이어리 키트,https://tumblbug.com/checkmaker_1st_project
142,"버티지 않는 삶에 관하여, <하기 싫은 건 하지 않는다>",출판,"""생각대로 살지 않으면 사는 대로 생각하게 될 테니까"" 생각대로 사는 사람 이야기",https://tumblbug.com/jinpyo
143,"기획자를 위한, 의한 영감노트 ""I am into____""",디자인 문구,일상에서 얻은 영감을 바탕으로 이이디어를 구체화할 수 있는 기획자 노트 ,https://tumblbug.com/beintoart
144,"함께 써내려가는 당신의 유서, 아포피스",디지털 게임,"가상의 인물과 함께 책으로, 앱 서비스로, 당신의 유서를 함께 써 내려가보세요",https://tumblbug.com/apophis
145,"인류에게 고하는 가장 화려한 작별, <잊혀진 것들의 도시>",출판,"지친 마음을 위로해 주는 환상 동화, 
일러스트레이터 산호 작가와의 특별한 콜라보",https://tumblbug.com/il_inching
146,언제 어디서나 간편하게 즐기는 브루스 브라더스 드립백 커피,푸드,브루스 브라더스 드립백 커피,https://tumblbug.com/brewsbrothers48
147,네 명의 방랑자가 전하는 기묘하고 유쾌한 여덟 빛깔 이야기,출판,아마추어 소설가가 빠이와 이태원을 여행하며 방랑자들을 만나고 그들의 삶을 상상해 쓴 소설,https://tumblbug.com/travelers_in_hawnidanro
148,"내 마음의 아픔 해결법, <마음을 읽고 싶은 당신에게>",출판,"'진로, 인간관계, 돈!', 이런 고민이 내 삶의 진짜 문제인지 상담 사례로 확인합니다.",https://tumblbug.com/wpi_casebook1
149,제주 백록담의 전설 백로기의 행운을 담은 아우터 세트,의류,제주의 자연을 담은 패브릭 제품을 만드는 데일리스티치 입니다.,https://tumblbug.com/dailystitch
150,2022년 조선 호랑이 뱃지들,캐릭터 · 굿즈,조선시대 문화유산 호랑이 세 마리를 모티브로 2022년 새해를 기념 할 호랑이 뱃지들,https://tumblbug.com/horang
151,"달콤한 매력에 농염한 마력까지!체리에 반하다,체리머스크향수",향수 · 뷰티,체리의 달달함과 농염함을 담은 체리머스크 향수,https://tumblbug.com/cherrymusk
152,"로판에 어울리는 아르누보, 바로크풍의 프레임과 패턴, 문양",웹툰 리소스," 그림에 자연스럽게 스며들고, 돋보이게 해줄 바로크/아르누보풍의 프레임과 패턴 문양 세트.",https://tumblbug.com/50frame
153,항상 곁에서 나쁜 꿈을 막아 주는 든든한 <북청사자 바우>,캐릭터 · 굿즈,바우가 칭구들의 악몽도 막고 행복도 잔뜩 가져다 줄게 바우! 날 데려가바우 :),https://tumblbug.com/baooo
154,비대면 시대 연애 비쥬얼 노벨 <맛있는 사랑>,디지털 게임,"실제 경험을 바탕으로 한 메신져+오프라인 연애 비쥬얼 노벨, '맛있는 사랑'입니다.",https://tumblbug.com/tastylove
155,"달콤쌉쌀한 체리콕과 가죽, 늦은 밤 도시 속 외로움의 향",향수 · 뷰티,섬처럼 고독하고도 달콤한 밤의 환상. 에드워드 호퍼 <밤을 지새우는 사람들>속 영감의 향.,https://tumblbug.com/nighthawk
156,내 손 안의 작은 바다 <숨비와 파도 반지>,예술,"오들리 파르페의 찬연한 바다 3종. 숨비 오브젝트와 문진, 파도 반지.",https://tumblbug.com/oddly_parfait_1
157,술에 우리는 블렌딩티 [리큐르티],푸드,"술을 즐기는 새로운 감성을 느껴보세요.
술에 우리는 블렌딩티-리큐르티",https://tumblbug.com/liquortea
158,포토샵보다 쉽다! 핫한 무료 디자인 툴 '피그마' 가이드,디자인,포토샵 베스트셀러 저자 쏘이의 '핫한 디자인 툴 피그마(Figma) 활용법',https://tumblbug.com/soy_figma
159,45년 전 로코만화? 1976년작 <여학생남학생>,웹툰 · 만화,원로 순정만화작가 민애니 선생님의 1976년작 순정 만화 <여학생남학생>을 복원합니다.,https://tumblbug.com/1976girlsandboys
160,[Interpret nature] - 자연을 해석하다.,향수 · 뷰티,"[소나무의 솔 잎에서 뿌리까지의 향기]
[수선화의 피어나는 과정] 향으로 표현하다.",https://tumblbug.com/boonbxxn
161,[남매 프로젝트]튀기지 않아도 꾸덕한 남매약과 ,푸드,패스츄리처럼 켜가 살아있는 남매약과는 집청을 가득 머금어 꾸덕한 식감을 자랑합니다.,https://tumblbug.com/nammeayakgwa
162,"내 마음이 투명하다면, 울창한 숲일지도 몰라",사진,투명한 반구 문진 안의 숲길을 함께 걸어보아요. ,https://tumblbug.com/your_forest
163,"넣으면 사라지는, <What's In My Box>",영화 · 비디오,"누구나 한번쯤 소원하듯, 미워하는 것들을 눈 앞에서 사라지게 해주는 상자가 있다면 어떨까?",https://tumblbug.com/whatsinmybox
164,[로판웹툰 스케치업]_빅토리아 시대의 거리,웹툰 리소스,빅토리아 시대의 거리 스케치업 작업입니다.,https://tumblbug.com/24902_16
165,[스케치업] 판타지 6왕국 프로젝트,웹툰 리소스,판타지의 시작! 6왕국 프로젝트입니다. 다양한 지형과 계절의 판타지 왕국을 만나보세요**,https://tumblbug.com/snm
166,<80일간의 우주여행 -Flight for us->,디지털 게임,'우주에선 무엇이든 될 수 있어요.' 스페이스 멀티엔딩 노벨 어드벤처 게임.,https://tumblbug.com/80d_travel
167,"비전공자도 엑셀+도서로 쉽게, 데이터 분석 실전 마스터",출판,비전공자도 엑셀로 쉽게!도서와 현실 기반 데이터로 당신은 이미 마소 전자 경영기획 본부장!,https://tumblbug.com/httpswwwmasocampuscom
168,~와 함께 걷는 2022 동행 다이어리,디자인 문구,누군가와 동행할 22년을 종이위에 흔적으로 남겨주세요,https://tumblbug.com/accompany_diary
169,Ikki 싱글 프로젝트 : Be There,음악,목소리로 위로를 전하는 아티스트 Ikki 싱글 프로젝트,https://tumblbug.com/posse_ent_
170,매트리스 곰팡이 귀신의 탄생과 죽음의 추적,영화 · 비디오," 매트리스 곰팡이의 탐생과 죽음의 기록, 영화 <다섯번째 흉추>",https://tumblbug.com/hyoongchoo
171,[스냅툰&바이스케치 웹툰 배경] 견습생의 아카데미 세트,웹툰 리소스,"웹툰, 일러스트 작가분들의 작업을 돕기 위한 웹툰배경 디자이너 그룹 [바이스케치] 입니다.",https://tumblbug.com/byesketch_project_01
172,한일 싱어송라이터 우아한의 음원제작 프로젝트,음악,한국과 일본을 잇는 싱어송라이터 우아한의 음악창작활동을 후원해주세요!,https://tumblbug.com/ahan
173,<서울캥거루의 독립운동기>,출판,"돈도, 집도 없지만 자의식과 취향은 확고한 서울 캥거루족의 독립선언! 그리고 시작된 이야기",https://tumblbug.com/seoul_kangaroo
174,본캐 디자이너의 부캐 앨범[서른살의 내가 스무살의 나에게],출판,"현생 그래픽 디자이너, 묻어두었던 꿈 싱어송라이터에 도전하다",https://tumblbug.com/30-20
175,완도살롱 폐업기 <NO TIME TO DIE>,출판,"완도살롱 폐업합니다. 하지만 날짜는 미정?
이것은 마담의 처절한 마지막 라스트 댄스!",https://tumblbug.com/wandosalon
176,커피 한 잔 가격으로 만나는 삶의 여유!,출판,"<책, 그 속에 음악을 담다> 유럽으로 떠나는 음악 여행",https://tumblbug.com/2324
177,불끈불끈 호랑이 기운이 솟아! 오버핏 기모 맨투맨,의류,불끈불끈 호랑이 기운이 솟아나는 키치한 무드의 백두산 호랑이 맨투맨 티셔츠_리사이클기모원단,https://tumblbug.com/edostudio_3rd
178,교육 소외 국가 어린이에게 동화책을 선물하는 윙윙패키지,디자인 문구,교육 환경이 열악한 국가 어린이들에게 동화책을 선물하기 위한 윙윙패키지 펀딩입니다!,https://tumblbug.com/wingwingbook
179,"아기자기한 정원사 트럼프 "" 가든 트럼프 """,보드게임 · TRPG,"꼬마 정원사들의 아기자기한 트럼프, "" 가든 트럼프""",https://tumblbug.com/gardencard
180,"월간 피카타임 2022년 1월호 ""HappyNewYear""",푸드,월간 피카타임 2022 1월호,https://tumblbug.com/202201
181,50년 된 목욕탕의 마지막 모습 <인류 최후의 목욕탕>,출판,제주에서 50년 동안 자리를 지켜온 '온천탕'의 마지막을 담은 사진과 짧은 소설입니다.,https://tumblbug.com/modakin_bath
182,여성의 삶을 재정립하다 <페미니즘 전시회: 프로젝트 여생>,예술,여성 복합문화전시의 지평을 넓히고자 모인 여성창작인 그룹<프로젝트 여생>의 전시회입니다.,https://tumblbug.com/projectyeosaeng
183,홍삼도 비건하세요! 나와 지구를 위한 웰스미 비건 홍삼스틱,푸드,"건강, 환경, wellness life의 실천! 본질에 집중한 맛있는 비건 Vegan 홍삼",https://tumblbug.com/wellsme
184,당신의 분실물은 지금 어디에 있나요? <분실물 보관소>,출판,잃어버린 것들에 대해 써내려간 수집가들의 문학 앤솔로지,https://tumblbug.com/__the__collectors__
185,다이스 배틀 보드게임 <트랑가 : 섬의 해적들>,보드게임 · TRPG,트랑가 섬의 해적들은 간단한 전략과 다이스 요소가 합쳐진 부루마블류 배틀 보드게임입니다.,https://tumblbug.com/trangga
186,결혼과 이주가 함께 왔다 <거기까지 가서 그렇게까지>,출판,"결혼과 이주라는 환장의 콤비네이션을 겪은 세 여자가 LA, 세종, 김천에서 분투하는 이야기",https://tumblbug.com/threecities
187,공간에 따스한 감도를 더하는 한지오브제: LAYER149,홈 · 리빙,"한 겹 한 겹 장인의 손길로 149장의 한지를 쌓았습니다.
베이스나 샤쉐로도 활용해보세요.",https://tumblbug.com/layer149
188,대한민국 유일한 야생차 명인이 빚어낸 K-전통차,푸드,500년 역사로부터 내려온 순수 우리차를 소개합니다. ,https://tumblbug.com/chasigan
189,사수 없이 나 홀로 일하는 디자이너의 100주 기록,출판,사수 없이 나 홀로 일하는 디자이너의 100주 주말 일기 <오늘도 무사히 퇴근>,https://tumblbug.com/shoot
190,[웹툰 배경] 당신을 위한 주거공간 패키지,웹툰 리소스,"원룸부터 펜트하우스까지! 올인원 ""가성비"" 주거세트 입니다! ",https://tumblbug.com/sssun1903
191,"슈트핏을 세우자! 570여 개의 슈트 이미지_클립, 포토샵",웹툰 리소스,570여 가지의 슈트 이미지를 이용해 작업의 퀄리티를 높이고 작업 시간을 단축하세요!,https://tumblbug.com/suit
192,갓생? 갓담? 신선한 재료로 만드는 DIY 갓담금주 키트,푸드,신선한 재료로 갓 담는 나만의 DIY 담금주키드 갓담금주,https://tumblbug.com/12231223
193,"전설의 로보트, 태양의 사자 철인28호 1기(DVD,BD)",영화 · 비디오,"TV 시리즈 태양의사자 철인28호 1기를 DVD, BD 초회한정판으로 만날수 있는 기회!",https://tumblbug.com/daeyoungpanda4
194,길 잃은 크리스천을 위한[하나님 제 얘기 좀 들어보세요],출판,나만의 믿음과 이유를 찾아가는 크리스천 코칭북,https://tumblbug.com/heartfit20
195,수술실 간호사의 it-book <수술실 별쌤 Vol.1>,출판,"18년차 수술실 별쌤이 전하는 수술실 기구, 기계, 장비와 그 외 이야기 Vol.1",https://tumblbug.com/ornurse
196,오방색의 다섯 가지 색을 담은 [오방색 노리개 백참],홈 · 리빙,"원석 구슬을 활용하여 전통적인 노리개에 새로움을 덧댄,
오방색을 테마로 한 노리개 백참.",https://tumblbug.com/1781001
197,"[라플레르] 프리지아, 당신의 앞날을 축복할게요",향수 · 뷰티,"진짜 전문 플로리스트가 만드는 진짜 플로럴 퍼퓸의 아름다운 향기, '라플레르' 프로젝트",https://tumblbug.com/lafluer2
198,"산호의 색을 되찾다, 폐플라스틱 업사이클링 키링",잡화,폐플라스틱을 업사이클링 한 산호초 모양의 키링,https://tumblbug.com/replmare
199,그림과 함께 맛보는 카페투어 <커피 로그 라이프:서울55>,출판,빈티지하고 아늑한 일러스트와 함께 다양한 카페들을 맛보아요.,https://tumblbug.com/coffeeloglife55
200,"라오스, 14일의 기록 <정민이의 호기심 여행>2편",출판,"오직 작가의 눈으로 보고 적은 세상에 하나밖에 없는 
라오스 기록을 전해드립니다.
",https://tumblbug.com/jeongminlaos
201,살고 싶다는 바람이 죽음을 향해 분다면,출판,"자살 충동에 시달리던 사람이
살기 위해 마음의 퍼즐을 맞춰나가는 이야기",https://tumblbug.com/life
202,가치를 담아 포근하게 겨울나기 : 패딩 백/머플러,잡화,리사이클 나일론과 페트병(rPET) 충전재를 활용한 N-way [패딩백]과 [머플러],https://tumblbug.com/ananta
203,서로에게 어른이 되어가는 법을 배우는 <열여덟 서른아홉>,영화 · 비디오,편견 없이 그대로 볼 것 진심으로 받아들일 것 함부로 판단하지 말 것 경청하고 다독일 것,https://tumblbug.com/cherry1839
204,"새해 소망을 띄워봐요 제주바다에, 유리 문진과 달력",사진,"일상 속 유랑, 제주 바다를 담은 유리 문진과 달력&패브릭포스터를 얼리버드가에 만나보세요!",https://tumblbug.com/ilang1
205,"몽마르뜨르로 떠나는 기묘한 여행, <파리의 아메리카노>",출판,"지상낙원 '율율섬'을 찾아 떠난 아메리카노 식구들, 파리에 불시착하다!",https://tumblbug.com/americanoinparis
206,[스냅툰+로.웹.제]로판 대공님의 성 대저택 12종 패키지,웹툰 리소스,서양 로판 평민 마을 & 대공님의 성 대저택 12종 패키지 입니다~!,https://tumblbug.com/webtoonproduction2
207,"내 손 안에 머무는 별이 따스하다, '별과자기 시온머그잔'",홈 · 리빙,뜨거운 온도에서 색이 변하는 시온 머그잔으로 밤하늘의 사방신이 우리 손 안에 머뭅니다.,https://tumblbug.com/sionmug
208,"시인보호구역 10년 그리고 미래, 그리고 작가를 소개합니다",출판,"시인보호구역 10주년 '한정판' 독립문예지
- 지난 시간 10년, 다가올 10년의 기록물",https://tumblbug.com/sibo22
