,상품명,현재 펀딩 금액,펀딩 퍼센트,목표금액,후원자 수
867,"투명하게 빛나는 우연의 아름다움, 비정형 유리 주얼리","5,533,000",553,배송 완료,126명
868,타지에서 만나면 더 반가운: 한국인의 여권커버 <한꽃커버>,"2,765,000",553,"500,000",110명
869,신비로운 요괴와 괴물의 이야기 < 괴물사전 > - 동양편,"27,645,000",552,배송 완료,950명
870,네이버웹툰 <정순애 식당> 단행본 1-5권 제작,"55,274,750",552,배송 완료,"1,071명"
871,문장모음집『나는 가만히 앉아서 열댓 번이나 말문을 열지만』,"4,142,000",552,"750,000",186명
872,"오래된 레코드판으로 노트를 만듭니다, [LP 노트]","5,521,500",552,배송 완료,233명
873,야외 실사판 미션추리게임 <구룡마을의 전설 : 용의 승천>,"2,760,000",552,"500,000",130명
874,실용성과 트렌디함을 겸비한 가방. RIHO 3way 토트백,"2,760,000",552,"500,000",23명
875,웹툰 배경 스케치업 - 오락실,"2,760,000",552,"500,000",138명
876,[나의 이혼 이야기]세계최초 이혼하는 모바일 어드벤처 게임,"2,759,932",551,배송 완료,315명
877,진눈깨비소년 썸머 패키지,"27,592,333",551,"5,000,000",782명
878,100장의 사진으로 만든 '100p',"2,759,000",551,배송 완료,42명
879,맛있는 스시를 만들어보자! 파티게임 <스시홀릭>,"11,032,007",551,배송 완료,360명
880,"사라져가는 활자,불변활자도장","5,515,000",551,배송 완료,188명
881,예술가의 정원: 씨앗부터 시작하는 나만의 정원 생활,"5,515,000",551,배송 완료,107명
882,7년차를 맞은 덕업일치의 기록: 지금 나만 할 수 있는 말,"6,286,000",551,"1,140,000",261명
883,"보기에도, 읽기에도 좋은 도서본문을 설정하는 32가지 방법","16,537,500",551,배송 완료,686명
884,귀여움의 전설을 만나다! <단발냥네 깜수씨> 단행본&굿즈,"8,268,337",551,"1,500,000",345명
885,몽글몽글 따뜻한 달보드레 [전통한복 자수코트],"5,512,000",551,"1,000,000",24명
886,"당신이 몰랐던 검은 대나무 이야기, 이도백 클래식","2,756,000",551,배송 완료,13명
887,"흩날려라, 오브젝트 소재들!","2,756,000",551,배송 완료,119명
888,"""나는 길고양이와의 공존에 동참합니다"" 안내서 + 뱃지 등","27,546,500",550,배송 완료,999명
889,"기억해주세요! 한국의 ""멸종위기동물""트럼프카드","16,523,000",550,배송 완료,493명
890,"가을을 준비하는 자세, 어느쪽도 예쁜 '양면 골덴 에코백'","5,507,000",550,배송 완료,92명
891,"[제스카키]속옷같지 않은 속옷,프리미엄 여성용 트렁크 팬티","5,505,100",550,배송 완료,163명
892,"조선판타지 괴물 추리게임, <청구야담 : 팔도견문록>","55,049,000",550,"10,000,000",985명
893,요트 돛의 메이크오버 프로젝트! '세일업',"2,752,000",550,"500,000",32명
894,"그룹홈 아이들에게 빛나는 가정을, <LED 겨울 워터볼>","5,500,900",550,"1,000,000",225명
895,"한편, 여기 브라가 불편한 당신을 위한 편안한 속옷","11,001,000",550,배송 완료,468명
896,"웹툰 스케치업 배경/원룸(베란다), 복도계단, 건물","5,500,000",550,"1,000,000",110명
897,"더 많은 걸 원하는 비건들의 이야기, VEGANS’MORE","6,595,000",549,배송 완료,292명
898,"먼지와 변색이 걱정이라면, 슬라이드 뱃지 보관함","3,297,000",549,배송 완료,117명
899,중세 판타지 어둠이 스며든 마을,"5,494,000",549,배송 완료,62명
900,[제_비혼식에_초대합니다] 비혼 선언 뱃지,"1,922,500",549,"350,000",158명
901,"2017 해리포터 통합 배포전 ""포터 국장님의 생일파티""","2,746,000",549,"500,000",183명
902,연리 한복 일러스트 전시,"5,491,000",549,"1,000,000",259명
903,햇빛에 반짝이는 7개의 작은 보석들,"2,745,000",549,배송 완료,64명
904,"일러스트레이터미네이터 키크니 에세이 '일상, 다 반사'","5,486,000",548,배송 완료,176명
905,Palette for twitter,"6,030,378",548,"1,100,000",495명
906,수채화를 머금은 봄꽃 귀걸이,"1,096,300",548,배송 완료,28명
907,[상상토끼 시네마틱 폰트 시리즈] 나쁜놈 패밀리,"5,480,000",548,배송 완료,191명
908,웹툰상생프로젝트#7 크리스마스,"2,740,000",548,배송 완료,137명
909,공연예술과 봉제 명장이 만난 작품 '향연 바람막이',"6,574,000",547,"1,200,000",99명
910,독립출판 베스트<지금 여기를 놓친 채 그때 거기를 말한들>,"5,477,400",547,배송 완료,249명
911,"온전히 나에게 집중하는 시간, '해거리 무드등 화분'","2,738,700",547,배송 완료,77명
912,"스코틀랜드의 감성과 따뜻함, 해리스트위드 머플러","2,737,000",547,배송 완료,40명
913,"당신을 위로하는 패브릭포스터, <In the Moment>","2,736,300",547,배송 완료,72명
914,즐거운 묘생을 위한 천연깃털 리필 냥난감 & DIY KIT,"2,734,000",546,배송 완료,80명
915,홈카페 행복프로젝트 3탄 찐 밀크티,"2,732,800",546,배송 완료,94명
916,"현시대 새로운 가족의 형태를 정의하다, 단편영화 <뉴파더>","4,370,000",546,"800,000",58명
917,"보통의 에세이북 <다시,보통날>","5,460,000",546,배송 완료,172명
918,웹툰을 위한 동양 옷감 브러쉬와 패턴세트! 금상첨화일세!,"5,460,000",546,"1,000,000",111명
919,세상에서 제일 편한 브라 만들기 : 브라렛제작소,"40,913,500",545,"7,500,000",917명
920,다육마을의 삐약이 삼형제,"1,091,000",545,"200,000",45명
921,"그 날을 잊지 않는 방법, '세월호 굿즈'","2,727,416",545,배송 완료,166명
922,박필규 9년만 첫 앨범 <스며든다> ONLY 텀블벅 스페셜,"8,181,207",545,"1,500,000",122명
923,어른들이 더좋아하는 전통味[맛 미] 가득한 마카롱 선물세트,"2,726,180",545,"500,000",52명
924,"올 겨울, 독립운동가 후손들의 목도리가 되어주세요.","5,449,500",544,"1,000,000",236명
925,애니메이션풍 남녀 3D 캐릭터 소재 세트,"21,791,000",544,"4,000,000",156명
926,프리미엄 초콜릿살라미와 함께하는 달콤한 추석!,"5,447,200",544,배송 완료,125명
927,<4 in 1 분리형 체어> 복잡한 세상 편하게 살자!,"1,089,000",544,"200,000",12명
928,"국민대 고양이 추어오, 국냥별로 떠난 국냥이들","10,888,000",544,배송 완료,447명
929,"빈칸을 채우면 이야기가 되는, 시나리오 견적서","27,215,000",544,"5,000,000","1,148명"
930,김철수씨 이야기2,"5,442,436",544,"1,000,000",188명
931,‘화가의 티타임’을 즐길 수 있는 ‘애티캣 블렌딩 티백’,"4,233,000",544,배송 완료,19명
932,2019 굴리굴리 캘린더,"16,314,000",543,배송 완료,384명
933,"도시괴담 소설집 <괴이, 서울>","8,153,000",543,"1,500,000",476명
934,"10년이상 벗겨지지않는 코팅, 이노블 프라이팬!","5,432,200",543,"1,000,000",54명
935,모바일 게임 '표류소녀' OST & 굿즈,"16,290,499",543,배송 완료,527명
936,사랑스러운 매듭 핸들과 9개의 수납공간: 예다백,"5,429,100",542,배송 완료,114명
937,"""데이지를 입양해주세요!!"" 굴리굴리프렌즈","27,142,000",542,배송 완료,597명
938,오늘도 베이비박스는 열립니다,"4,071,000",542,배송 완료,372명
939,누구나 쉽고 편하게 코디가능한 <모란나비 데일리가방>,"2,713,000",542,배송 완료,43명
940,"디자이너라면 욕심나는 내 제품 만들기, <맨땅에 제조>","16,277,000",542,배송 완료,853명
941,뽑아쓰면 뽑히는 회사소개서 제작 가이드북,"27,126,000",542,"5,000,000",902명
942,내 손에 아케인리버 휴대폰케이스,"5,966,004",542,"1,100,000",252명
943,보름달처럼 풍성한 프리미엄초콜릿살라미로 달콤한 추석 보내요,"2,711,200",542,배송 완료,49명
944,오리와 아보카도의 만남! 아보카덕 쿠션담요,"27,109,200",542,"5,000,000",795명
945,"보통날 앞치마, 일상의 원피스 [사계절 레이어드 원피스]","5,418,000",541,"1,000,000",70명
946,"""아내를 위한 연구원 남편의 토너"" 파밀리아랩 더 싱글토너","2,709,000",541,배송 완료,78명
947,크림히어로즈 크로스 에코백,"54,168,000",541,배송 완료,"2,392명"
948,"한땀한땀 멍때리기, 가죽공예 DIY KIT","5,411,000",541,"1,000,000",108명
949,웹툰 배경 스케치업_SF동양 슬럼,"5,410,000",541,배송 완료,54명
950,"나를 더 반짝이게 해 줄 유리귀걸이, 유리주","2,705,000",541,"500,000",127명
951,연말연시 홈파티 대성공 보장! 색감대박 맛있는 후무스 4종,"2,704,300",540,배송 완료,94명
952,짐 자무쉬 감독 <패터슨> 블루레이 프리미엄 박스판 발매,"54,076,400",540,"10,000,000",741명
953,미친 단백질함량 39% 더욱 강력해진 단백질 그래놀라,"16,221,000",540,배송 완료,354명
954,"복숭아즙과 살구 과육을 가득 담은, 프시케","5,401,800",540,배송 완료,274명
955,"어디든 아늑한 공간으로, 모아X오니프 라이트하우스 키트","8,102,100",540,배송 완료,184명
956,진짜 하루만에 이해하는 재무제표 & 차트,"5,400,000",540,배송 완료,246명
957,페이퍼리스 라이프를 위한 [100종 디지털 노트 양식],"4,320,000",540,배송 완료,185명
958,인생에서 가장 기억에 남는 초콜릿! YOLO 욜로 초콜릿,"540,000",540,배송 완료,5명
959,iPad에서 즐기는 국산 전략 게임!,"5,400,000",540,"1,000,000",96명
960,[지구를살리는 착한 장바구니] 가볍게 접어서 가방에 쏙!,"2,699,000",539,"500,000",91명
961,스케치업 웹툰배경 컨셉 Vol . 2 악의조직,"2,698,000",539,배송 완료,71명
962,"문화예술 겉핥기 매거진 <껍질> 2호, '미신'","5,394,000",539,"1,000,000",206명
963,분위기를 더해주는 섬유향수 <룸 앤 패브릭 미스트>,"2,696,550",539,배송 완료,100명
964,손안의 작은 아트북 <클래식 신시어>,"2,696,500",539,배송 완료,62명
965,퓨어몰드 골드시리즈,"5,392,000",539,"1,000,000",137명
966,"페미니즘 : ""SHERO 프로젝트 - 1""","10,783,000",539,"2,000,000",555명
967,"고양이로 즐기는 고양청자, 고양청화백자","5,389,000",538,"1,000,000",268명
968,유럽 여성의 고전 복식 일러스트북 2,"21,552,000",538,배송 완료,832명
969,"당신 옷에 초록 향기를 선물해요, 섬유 유연제 향 섬유향수","2,693,300",538,배송 완료,188명
970,Library of Ruina 더빙 및 OST 제작,"269,315,426",538,"50,000,000","1,389명"
971,"<평화, 새로운 시작> 뱃지","2,691,000",538,배송 완료,160명
972,"술라(SULA), 막걸리와 전통주를 위한 금속 테이블 웨어","10,757,000",537,배송 완료,193명
973,"블랙 다이아몬드, 행운을 가장 가까이에 지니다","2,687,990",537,"500,000",29명
974,"유기견, 유기묘 아이들에게 희망을! '유엄빠x레오트'","9,675,000",537,"1,800,000",389명
975,새해에는 소중한 사람들과 함께 한 잔! 묘약 담금주키트,"5,375,000",537,배송 완료,101명
976,대동강 물처럼 흐르는 더부스 '대동강체' 폰트,"4,298,104",537,"800,000",689명
977,"남다른 '당신'을 위한, 멀티 에코백 [공용]","2,685,000",537,"500,000",140명
978,"어울리지 않는 이름, 못난이 진주","2,684,900",536,"500,000",143명
979,"매일 발렌타인처럼, < 빈 투 바 데일리 키트 >","5,369,000",536,"1,000,000",142명
980,『Huimi: 희미』일곱가지의 희미한 여행을 엮다.,"2,147,000",536,"400,000",38명
981,기분좋은 풍선 초콜릿 빼빼로데이 ! 수능선물 ! 어떠세요?,"5,367,000",536,배송 완료,146명
982,사랑합니다! 마음만큼 착한가격 어버이날 플라워 용돈박스,"268,000",536,"50,000",15명
983,커피 배달이요~ 즐거운 커피 브레이크를 위한 매직 텀블러,"5,358,000",535,"1,000,000",112명
984,당신의 진로고민을 타파할 고민학습지 <프로진로고민러>,"16,072,000",535,"3,000,000",548명
985,글라소디 '마시는' 초콜릿과 '맛있는' 브라우니 파티!,"1,607,000",535,배송 완료,78명
986,"첫 학교 이야기를 묻고 답하다. ""저도 교사는 처음이라""","2,678,000",535,배송 완료,107명
987,"[아프리카의 봄] 루이보스, 당신이 찾고 있을 특별한 선물","5,355,500",535,배송 완료,212명
988,"지게미로 매일매일 케어하는 고운 손, ‘지게미 핸솝’","2,677,120",535,배송 완료,155명
989,글라소디: 봄이 좋아 만든 봄 초콜릿 프로젝트 :),"1,552,000",535,"290,000",62명
990,홋카이도 여행 안내서,"26,736,333",534,"5,000,000",739명
991,매거진 프리즘오브 1호 / 3호 발간,"18,705,000",534,배송 완료,600명
992,<호밀밭의 파수꾼> 홀든 콜필드와 피비 콜필드 안경시리즈,"5,342,000",534,배송 완료,57명
993,"웹툰 ""숨비야 울어"" 단행본 제작","16,023,100",534,"3,000,000",487명
994,커피 브루잉이 만드는 완벽한 일상,"2,670,200",534,"500,000",62명
995,[묘한량 뱃지] 한량을 꿈꾸는 당신에게,"2,668,000",533,배송 완료,183명
996,구렁덩덩 신선비 향로 & 반지,"1,867,400",533,배송 완료,35명
997,"고양이 젤리를 수놓은 수건, 꾹꾹 밟았다냥 <캣타월>","2,667,332",533,"500,000",105명
998,서울대 레즈비언 학생회장 김보미<행복이 더 멀어지기 전에>,"10,666,850",533,"2,000,000",488명
999,공포로부터 자유로울 순 없다! 공포 오컬트 잡지 호러즈,"14,393,000",533,배송 완료,744명
