,상품명,현재 펀딩 금액,펀딩 퍼센트,목표금액,후원자 수
3631,아이돌마스터 10주년! 모두의 손으로 기념해봅시다!,"14,087,072",586,"2,400,000",635명
3632,"야, 너도 민트초코 먹을 수 있어.","2,934,300",586,배송 완료,141명
3633,길이는 짧아지고 감각은 더해진 웰메이드 린넨 하프 자켓,"5,866,450",586,배송 완료,58명
3634,문제는 집중! 집중에 집중하다. BLOCK 2021년 1Q,"5,865,300",586,배송 완료,247명
3635,"여성 공연 동아리 차오름의 첫 번째 공연, <알앤제이>","7,038,000",586,"1,200,000",448명
3636,무성애 이야기가 책으로 나옵니다!,"11,729,999",586,"2,000,000",595명
3637,[디지독] <르네상스 양식 샹보르 성 &마왕성> 패키지,"5,864,000",586,"1,000,000",61명
3638,모든 장르에 편하게 사용가능한 이펙트 브러쉬 세트,"2,932,000",586,배송 완료,123명
3639,반려견을 그리워한 조향사 '강아지 꼬순내 섬유향수',"2,930,000",586,배송 완료,81명
3640,"GALPI your life, 나만의 [죽음 포트폴리오]","2,927,700",585,"500,000",90명
3641,그림과 디자인을 위한 꽃브러시,"5,855,000",585,배송 완료,183명
3642,당신의 손 안까지 배송되는 전자출판물 <SENDWICH>,"1,755,000",585,"300,000",128명
3643,GLORYHOLE LIGHT MAKES,"1,755,000",585,배송 완료,31명
3644,알아두면 잘난 척하기 딱 좋은 라틴어 격언집,"5,847,000",584,배송 완료,172명
3645,"한반도 평화의 날을 소망하는, 위시백 WISH BAG","2,923,200",584,"500,000",81명
3646,물때가 끼지 않아 쓸때마다 뽀송뽀송! 인라이프 위생양치컵,"2,922,500",584,배송 완료,245명
3647,황금비율 과일 육수의 새콤달콤함! 영덕 쏙!물회,"5,843,000",584,"1,000,000",86명
3648,웹툰 & 일러스트 활용소재 2탄 - 나무&수풀,"5,840,000",584,"1,000,000",119명
3649,스타일을 위해 타협하지 마세요 [ 친환경 롱슬리브 ],"2,918,000",583,"500,000",62명
3650,"Selena pick : 헤어끈, 스카프, 팔찌의 3단변신","583,500",583,"100,000",27명
3651,천상열차분야지도 복각 & 반지,"2,331,500",582,배송 완료,100명
3652,"유기견 추운 겨울나기, '방구석댕댕이' 뱃지&스티커","2,913,111",582,"500,000",235명
3653,테일즈위버를 담은 액세서리,"2,913,000",582,"500,000",93명
3654,젊은 감각의 고깃집,"2,912,000",582,배송 완료,91명
3655,"[웹툰 스케치업] 물의도시 베네치아, 궁전과 도심지","4,367,481",582,"750,000",39명
3656,재밌는 힐링타임! 문질러 녹이는 아이스크림 멜팅캔들 멜팅바,"582,000",582,배송 완료,17명
3657,"여름을 기다리는 모두에게, 완벽한 린넨 로브","2,910,000",582,배송 완료,45명
3658,전통 와당으로 현대를 장식하다 : 와당 노리개와 키링,"8,728,000",581,배송 완료,220명
3659,고민없이 편하게 외출하세요! 실용성 최고 '솝솝백',"15,128,000",581,"2,600,000",325명
3660,인생장사학교 캠프로 나만의 내일가게 기획하기,"8,720,000",581,배송 완료,48명
3661,"100% 벌집 숙성꿀, 어반비즈 청크 허니","8,720,000",581,배송 완료,147명
3662,만질 수 있는 리얼 패션 소재 북 [ 더 텍스타일 ],"17,439,000",581,배송 완료,570명
3663,"잊혀진 제국의 꽃으로 봄을 맞이해요 _ 오얏꽃 뱃지,귀걸이","5,811,000",581,"1,000,000",360명
3664,"세상 모든 색깔을 담은 카드, <코스믹 컬러 카드>","37,761,000",580,"6,500,000",566명
3665,불로소득을 희망하는 <내 꿈은 건물주> 뱃지,"1,742,000",580,배송 완료,74명
3666,이쁘다고 비쌀필욘 없잖아!! 두번째 이야기 '스탠드버킷백',"28,966,000",580,"4,990,000",506명
3667,도사와 도술이 난무하는 TRPG [설화학당],"37,718,000",580,"6,500,000",839명
3668,"월경컵 입문자를 위한 사용 안내서,〈안녕 월경컵〉","11,604,000",580,"2,000,000",519명
3669,"'한잔하개?' 메시지각인 강아지 찻잔,술잔","2,900,000",580,배송 완료,76명
3670,"아름다운 작별의 후유증 ,고요 <<환상과 상멸>>","870,000",580,배송 완료,27명
3671,스케치업 웹툰배경 추모의 흐름2 공동묘지,"2,898,000",579,배송 완료,87명
3672,"비에 젖은 숲과 백장미가 놓여있는 침실, 그 공간의 향","2,894,300",578,배송 완료,141명
3673,"해외 영화 속 샌드위치 모음, 『영화 속 샌드위치 도감』","7,522,000",578,"1,300,000",394명
3674,'두근두근' 달달함 듬뿍 <구름껴도맑음> 캘린더,"8,678,500",578,"1,500,000",400명
3675,모든 요리 마라롭게! <만능 마라소스 &마라떡볶이>,"5,781,000",578,배송 완료,205명
3676,[베들레헴 올리브나무] 토마스 만년필,"5,780,000",578,배송 완료,49명
3677,전휘목의 크리스마스 엽서 카드 2016,"289,000",578,"50,000",40명
3678,당신이 부자가 되었으면 좋겠어요,"5,779,400",577,배송 완료,205명
3679,"숲 만드는 반려나무 입양 키트, 백두대간 멸종위기종 에디션","17,328,000",577,배송 완료,530명
3680,선탠 후르츠 밀크 글라스,"13,853,500",577,배송 완료,375명
3681,300명을 위해 천천히 고민한 'OOO 체크자켓',"11,540,000",577,배송 완료,168명
3682,한국형 저승 판타지 소설 <달에서 내려온 전화>,"5,191,000",576,배송 완료,280명
3683,작업자의 옷 <PaTI 워크점프수트>,"10,381,000",576,배송 완료,80명
3684,우리는 맛있는 커피를 마실 권리가 있습니다.,"2,883,000",576,배송 완료,93명
3685,아르쉘레나의 스케치업 공유 프로젝트#1 (시골집/병원로비),"5,765,000",576,"1,000,000",200명
3686,2019 포인핸드 유기견 사진전시회 기념 캘린더,"11,528,901",576,배송 완료,756명
3687,당신에게 딱 맞는 사고성향별 다이어리,"40,349,105",576,배송 완료,"1,286명"
3688,낭만적인 연출이 가득한 강변다리 상가,"5,764,000",576,배송 완료,74명
3689,스케치업 배경 - 마법사 길드,"2,880,000",576,배송 완료,72명
3690,"봄 제주, 유채꽃을 담은 봄맞이 귀걸이 3종","575,800",575,배송 완료,26명
3691,"무속신앙, 넋두리, 퇴마와 달램의 이야기 '녹명당 1권'","6,330,000",575,배송 완료,200명
3692,쉬움 주의. 폴라베어 페이퍼 커팅 KIT,"2,876,500",575,배송 완료,97명
3693,기억을 잃은 아빠를 바라보는 아들의 사진일기,"8,283,000",575,배송 완료,299명
3694,"MZ세대의 선한 영향력을 위한 착한 경매 플랫폼, 플리옥션","5,751,000",575,"1,000,000",61명
3695,2019 죽도록 하고 싶은거 하나라도 잘해보자!킬미 캘린더,"2,875,000",575,배송 완료,115명
3696,<제주 바다-월정리 해변>웹툰 스케치업 배경,"5,750,000",575,배송 완료,52명
3697,[우주향수 갤럭시] 은하계 가득한 보랏빛 우주 먼지의 향기,"2,874,000",574,"500,000",68명
3698,향긋함 그대로 한팩에 담은 간편한 수제청:코디얼,"3,448,000",574,"600,000",74명
3699,엄지검지 핑거리스 장갑,"8,619,000",574,"1,500,000",279명
3700,"꿀잠 한 스푼, 가벼운 일상<슬립 웰 필로우 미스트>","2,868,800",573,배송 완료,54명
3701,"[발렌타인데이]벨기에식 수제 초콜릿, '부록하우스 쇼콜라'","2,868,200",573,배송 완료,84명
3702,"내가 만든 어버이날 선물, <엄마 안내서 & 아빠 안내서>","5,735,500",573,"1,000,000",365명
3703,"발을 감싸는 고급스러운 편안함, 이태리 램스판 삭스부츠","2,867,000",573,배송 완료,18명
3704,5구5구 한입줄까?,"1,719,500",573,배송 완료,13명
3705,"우리 모두의 외로움을 위해, <일인분의 외로움>","11,460,660",573,"2,000,000",548명
3706,자투리 무스탕 활용 프로젝트-천연 무스탕 손모아장갑,"1,718,000",572,"300,000",98명
3707,내 곁에 오래오래 친구가 되어 줄 '단정한 체크 울코트',"34,355,000",572,"6,000,000",214명
3708,드라마엔 없는 리얼이야기 <현실에 그런 비서는 없습니다>,"2,861,000",572,배송 완료,129명
3709,빈티지함이 가득한 나만의 홈카페 [오키프 스튜디오],"1,716,300",572,배송 완료,69명
3710,평생쓰는 1200마리의 고양이 소스,"5,720,000",572,배송 완료,166명
3711,"내 책 크라우드 funding 노하우 PDF, 파일 패키지","1,430,000",572,"250,000",56명
3712,"티 소믈리에의 '집에서 떠나는 프랑스 여행, 마실the'","2,859,600",571,배송 완료,75명
3713,SALON DU CHOCOLAT 2019: 다시 보기,"2,858,000",571,배송 완료,63명
3714,커피 한 잔 값으로 독립출판 책만들기,"3,173,500",571,배송 완료,324명
3715,"옛 책가도에 담긴, 오늘 당신의 취향 <비단백>","8,567,000",571,배송 완료,117명
3716,잿불 속의 군단/프로키온의 무법자들,"57,108,500",571,배송 완료,747명
3717,"책상 위 나만의 마을, '빌리지' 오거나이저","2,855,000",571,"500,000",78명
3718,"봄을 준비하는 ""클립형 담수진주 귀걸이""","1,142,000",571,배송 완료,49명
3719,귤냥이 & 귤알냥의 귀여운 합체,"48,509,500",570,"8,500,000",608명
3720,[공식] 부농부농 내 몸속에 모두 저장! 핑크빈 파우치,"4,562,000",570,"800,000",286명
3721,"다시 돌아온 여름 핵인싸템, PVC 릴리 파우치","5,701,100",570,배송 완료,250명
3722,스케치업 : 도서관,"2,850,000",570,"500,000",95명
3723,"City Portraits, 가까이서 바라본 도시의 모습","2,849,341",569,"500,000",118명
3724,하얀 쥐 '데이지' 베이커리 그림책 출판하기,"28,492,000",569,배송 완료,720명
3725,"맞춤형 심리분석 다이어리, 마음다방","5,698,000",569,"1,000,000",181명
3726,한국을 떠나려 하는 이에게 <그래서 네덜란드로 갔어>,"1,424,500",569,배송 완료,46명
3727,Stop&Stretch! 몸과 마음에 쉼을 선물하는 티셔츠,"2,848,000",569,배송 완료,59명
3728,씨흙을 더해 빚어 낸 씨드 플레이트,"2,846,400",569,배송 완료,93명
3729,"전통이 힙하다, 모던한 전통문양 한:멋 양면허리치마","11,383,000",569,"2,000,000",72명
3730,애쉬크로프트의 <헨리 치나스키> 안경 2019 Ver.,"5,688,000",568,배송 완료,53명
3731,마라탕 덕후 굿즈,"2,843,000",568,"500,000",234명
3732,배트맨 80주년 기념 아트북- 다크 나이트의 모든 것,"28,401,000",568,배송 완료,565명
3733,수달을 피해 도망쳐!! '산천어의 여정' 보드게임,"2,839,500",567,배송 완료,43명
3734,은근슬쩍 전하는 속마음 '메시지티 Message Tea',"5,676,000",567,배송 완료,136명
3735,똘망똘망 다람이 무릎담요,"17,026,500",567,배송 완료,680명
3736,칭찬받는 기획서는 알고리즘이 다르다,"2,837,500",567,배송 완료,158명
3737,"에코백과 샤코슈백의 만남, ""데일리 에코슈백""","3,971,300",567,"700,000",272명
3738,사막화와 냄새를 막아주는 청정 고양이화장실<레이스하우스>,"5,670,000",567,"1,000,000",57명
3739,시간만 야속하게 흘러간 적이 있는 분들에게 '낮과밤 3쇄',"5,670,000",567,배송 완료,137명
3740,"강렬한, 날것 그대로의 우리 여신 이야기『아무달 아무날』","8,496,000",566,배송 완료,523명
3741,데끼르 데끼르 니홍고,"10,195,000",566,"1,800,000",621명
3742,[춘천일기] 우린 춘천에 가기로 했다 with 수아마노,"2,831,069",566,배송 완료,86명
3743,sns보다 쉬운 시쓰기 시;톡,"11,318,000",565,배송 완료,140명
3744,[페미니즘 에코백] 우리의 목소리는 더 높아져야 합니다,"11,318,000",565,"2,000,000",636명
3745,레고 타자기를 블루투스 키보드로 만들기,"2,829,000",565,"500,000",53명
3746,'허리치마'로 피워낸 당신을 위한 '동백꽃',"8,487,000",565,배송 완료,58명
3747,낭만 한 스푼 <마이 리틀 피크닉 향수 세트>,"2,828,900",565,배송 완료,50명
3748,여행 실종 시대에 대처하는 여행잡지 트래비 15주년 특집호,"5,657,000",565,배송 완료,186명
3749,[툰툰마켓] #3 웹툰 배경을 위한 계절 브러쉬 모음,"5,652,500",565,배송 완료,163명
3750,자긍심으로 똘똘 뭉친 퀴어한 무지개 고양이들,"8,478,000",565,"1,500,000",491명
3751,"'역사의 방아쇠'를 당긴 페미니즘의 고전, <여성의 신비>","2,825,800",565,배송 완료,99명
3752,스투페오 2019.1.26 신년콘서트,"565,000",565,배송 완료,28명
3753,"따뜻한 겨울을 함께할 270g의 가벼움, 이태리가죽 수제화","5,650,000",565,"1,000,000",42명
3754,레진코믹스 인기연재작 <킹스메이커> 단행본 애장판,"282,450,000",564,"50,000,000","3,717명"
3755,"""물""보다 깨끗한 반려견 샴푸 에브라함식스 페코케어","11,296,000",564,"2,000,000",335명
3756,"취준생을 위한 세상에서 단 하나뿐인, 취존감 다이어리","1,694,100",564,배송 완료,131명
3757,"가을에 즐기는 여름 한스푼, 자두가 70% 들어간 자두잼","1,693,700",564,"300,000",63명
3758,한눈에 보이는 무료 글꼴 가이드 (한글판),"16,921,800",564,배송 완료,976명
3759,"시작의 무지개, 여덟개의 색을 '마주치다'","1,690,500",563,배송 완료,43명
3760,The Legend of Gockgang-E,"2,817,174",563,"500,000",106명
3761,<송오와매선> 한국 전통 매듭에 힙을 입히다.,"2,817,000",563,배송 완료,97명
3762,"스케치업 웹툰배경 ""학교 가는길(공원)""","1,690,000",563,"300,000",169명
3763,최신 로컬 인사이트가 모두 여기에 <로컬 전성 시대>,"11,265,900",563,배송 완료,504명
3764,[앙영] 조금 더 다양한 사람들을 위한 '시저후드티',"56,326,934",563,"10,000,000","1,161명"
3765,잔망루피 2022 시즌 그리팅 다꾸세트,"112,642,701",563,"20,000,000","2,155명"
3766,환상의 낙원 무릉도원에서 불어오는 복숭아향기 '피치블라썸',"5,631,100",563,배송 완료,149명
3767,한국의 자연을 담은 [한국의 향] 디퓨저와 드롭퍼,"5,631,000",563,배송 완료,168명
3768,FAKER _파란 거짓말,"5,630,111",563,배송 완료,244명
3769,겹쳐쓰는 [알파벳] 그림자 스티커,"563,000",563,배송 완료,22명
3770,[1SCOOP프로젝트] 영롱함을 가득 담은 은침 달 귀걸이,"1,689,000",563,배송 완료,84명
3771,단 7일! 화이트데이엔 ‘레드/화이트 뱅쇼 선물세트',"2,814,400",562,배송 완료,117명
3772,"세상에 단 하나뿐인, 새로운 방향성의 미니멀리즘 인센스홀더","2,814,000",562,배송 완료,59명
3773,"내 손으로 만드는 밀크티, 오리지널 & 스트로베리","2,814,000",562,배송 완료,133명
