,상품명,현재 펀딩 금액,펀딩 퍼센트,목표금액,후원자 수
587,"혈액나눔 강아지의 동물권을 위한 선물, <살릴개 스마트톡>","527,600",211,배송 완료,33명
588,Good luck! 행운을 가져다줄 리싸이클플라스틱 반지,"1,055,100",211,배송 완료,82명
589,소소한 힐링 도자기 소품 '악세사리플레이트',"1,055,000",211,"500,000",26명
590,내가 만드는 미스터리 단편만화 ' 양초집',"2,110,000",211,배송 완료,84명
591,"마음을 담은 색, 핑크 하트 주얼리","1,055,000",211,"500,000",16명
592,"당신의 소중한 물건이 될, 요즘족자","2,110,000",211,배송 완료,38명
593,"""빛을 품다"" 내 손안에 빛나는 꿈 <다이아 각인 반지>","1,054,800",210,"500,000",14명
594,"사람을 닮은 캄보디아 문자 이야기, '크메르 문자 기행'","10,547,000",210,배송 완료,350명
595,인테리어 효과와 창의력을 높여주는 우리아이 첫 글자 포스터,"1,582,000",210,"750,000",70명
596,봄날의 <고양이 브로치>,"2,109,000",210,배송 완료,101명
597,"감성적인 책상, 한번의 터치로 완성 '원터치 데스크테리어'","1,054,400",210,배송 완료,17명
598,프리즘오브 16호 <비포 트릴로지> 발간,"8,435,000",210,배송 완료,424명
599,여성의 연대를 통해 삶을 응원하는 낭독극 <고래의 노래>,"3,163,000",210,"1,500,000",170명
600,나만의 몬스터 부대를 손쉽게!! 몬스터 엑스트라 브러쉬,"1,265,000",210,배송 완료,23명
601,Be Cruelty-Free 동물 실험 없는 세상을 위하여,"4,216,500",210,"2,000,000",325명
602,<사색의 시간> 아플리케자수 일러스트 달력,"1,054,000",210,"500,000",40명
603,"몸과 숨과 눈의 기억, 이민지 사진책 <고스트 모션>","2,108,000",210,배송 완료,67명
604,우주강아지 숑의 우주여행 : 발사하숑,"6,324,000",210,배송 완료,91명
605,"이번 여름, 일본 애니메이션과 함께 더위를 날려버리세요!","8,430,400",210,배송 완료,127명
606,아빠가 만드는 나무장난감,"2,107,500",210,배송 완료,22명
607,스케치업 웹툰 배경 '단독주택가',"2,107,000",210,배송 완료,43명
608,24 colorway 업사이클링 데일리캡을 소개합니다.,"1,053,500",210,배송 완료,46명
609,컬러풀 오더: 평양의 행복,"4,214,000",210,"2,000,000",255명
610,"[세많다 시리즈 1] 그림책 - ""엄마 나무를 찾아요""","4,213,500",210,배송 완료,103명
611,"충청도 아카펠라 걸그룹 ""훈자쌀롱"" 리미티드 에디션 CD","4,213,500",210,배송 완료,103명
612,재불 한인 작가 전시기획 <MUR MITOYEN>,"2,001,000",210,배송 완료,42명
613,사진집 <사색: 사색에 잠기게 했던 네 가지 색>,"3,159,415",210,배송 완료,101명
614,정다이 작가의 두번째 감성에세이 : 진심을 말해버렸다.,"2,106,200",210,배송 완료,89명
615,"노래하는 정서윤, 노래하는 엄마 되기","2,737,000",210,"1,300,000",30명
616,KDK(김도균) 사진집『instagram@kdkkdk』,"4,210,200",210,배송 완료,83명
617,금속활자로 만든 대한민국의 '유일무이'한 금속활자명함,"2,105,000",210,배송 완료,16명
618,"소수로 뺏긴성을 탈환하라! 소인수분해 보드게임, 소수기사단","1,273,000",212,배송 완료,95명
619,"사회공학자가 밝히는 '화이트 스파이'의 연애, 돈,소통비법","421,000",210,"200,000",32명
620,"세상에 단 하나뿐인 연애 다이어리, <너를 우연히 만나>","842,000",210,배송 완료,51명
621,Wind blossom _ PURPLE TERRAZZO,"421,000",210,배송 완료,22명
622,폰트를 말하는 잡지 <모임꼴>,"5,262,000",210,배송 완료,197명
623,삶이 영화가 되는 순간 <영어회화극장> 8기,"4,209,000",210,배송 완료,58명
624,"죽기 전 10분, 그 놈의 이름을 남겨라! <후킬드미>","2,104,000",210,"1,000,000",200명
625,"마녀조차 될 수 없는 마법사들의 이야기, [위자드 인터뷰]","1,472,500",210,배송 완료,96명
626,"우리의 벗, 대한민국 벚꽃 T","1,051,400",210,배송 완료,40명
627,"[시작하기+함께하기] 꿈을 걷자, 홀로서기 청소년","2,102,504",210,배송 완료,117명
628,단편영화 <수상한 택배>,"1,682,000",210,배송 완료,73명
629,마스크 자투리로 만든 비누 트레이 & 샴푸바 만들기 KIT,"1,051,000",210,"500,000",24명
630,"콘텐츠를 바라보는 다른 시각, We See","3,153,000",210,배송 완료,147명
631,작은 서점에서 일을 시작했습니다,"6,306,000",210,배송 완료,314명
632,"2020 여성수첩, 여성운동 처음의 순간을 담다","2,102,000",210,배송 완료,91명
633,제주 로컬매거진 <제주의 온도> Vol.1,"3,152,589",210,배송 완료,99명
634,소설 <천재배우의 아우라> 소장본 제작,"45,895,000",210,"21,840,000",562명
635,바르셀로나 시도그라스 터퀴즈 어닝 스트라이프 셔츠,"2,101,000",210,"1,000,000",29명
636,"콤포넌트 업그레이드 프로젝트 ""테라포밍마스 3D 타일""","3,151,000",210,"1,500,000",22명
637,[공식] 귀여운 핑크빈이 워터볼 속으로!?,"12,603,697",210,"6,000,000",503명
638,늦깎이 일본 미대 유학생의 일상 <나는 그렇게 생각해>,"7,350,000",210,"3,500,000",203명
639,일제가 멸종시킨 한국토종동물 [강치] 실버링,"840,000",210,배송 완료,24명
640,"[웹툰스케치업배경]놀이동산,놀이공원","2,100,000",210,배송 완료,30명
641,"자개 주얼리의 편견, 그리고 재발견","1,050,000",210,배송 완료,21명
642,<모든 글과 글이 아닌 모든 것> 1호,"6,300,000",210,배송 완료,187명
643,[PR] 이 만드는 책과 굿즈를 소개합니다!,"630,000",210,"300,000",27명
644,"멋지지 않은 디자이너들의 인터뷰집, <낫 쿨 디자이너스>","2,099,500",209,"1,000,000",132명
645,"<오늘의 다은>과 함께하는 여행만들기 : 스페인, 포르투갈","8,396,007",209,"4,000,000",277명
646,2022 빛나는 날들을 그림으로 담은 달력 포스터형/탁상형,"1,049,500",209,배송 완료,22명
647,"영유 100개 교육기관의 선택, 탐스 '영어 태권도 교재'","2,099,000",209,배송 완료,48명
648,29가지 테마의 셀프 헤나 놀이법. 헤나 플레이북 KIT,"2,099,000",209,"1,000,000",68명
649,불법 촬영의 2차 가해 및 불법 촬영 근절 [그만찍조],"629,500",209,"300,000",56명
650,"불량언니들의 첫 여름, 손뜨개 텀블러 파우치를 소개합니다.","2,266,000",209,"1,080,000",79명
651,골라보는 맛이 있다! '식물 제과점',"1,049,000",209,배송 완료,30명
652,"우리는, <옷깃만 스쳐도 인연>","1,049,000",209,배송 완료,51명
653,"같은 듯 다른 센스 ""시밀러 셔츠""","2,098,000",209,배송 완료,29명
654,단편 뮤지컬 영화 <장마 안녕>,"209,777",209,"100,000",11명
655,"행운을 부르는 네일 스티커, 운빨네일 '룰루줄리'","1,048,800",209,"500,000",15명
656,AD 피알 수 없으면 즐겨라!,"2,097,000",209,"1,000,000",80명
657,유기동물에게 사랑을! 퐁신퐁신 솜뭉이 파우치,"2,516,400",209,"1,200,000",89명
658,모범잡화 × 바퀴주: 코딱지-챔프,"1,048,000",209,배송 완료,47명
659,"금사빠의 설렜던 순간들, '금방 사랑에 빠지는 이야기'","1,048,000",209,배송 완료,67명
660,낯선 곳에서 새로운 출발을 앞 둔 사람들에게,"2,095,800",209,"1,000,000",84명
661,레진코믹스 <우리사이느은> 카드게임!,"6,287,000",209,"3,000,000",232명
662,ITALY 패턴 스튜디오와 함께 만든 데일리 라운지웨어,"2,095,000",209,"1,000,000",19명
663,"<favorite of favorites>-포스터,엽서","419,000",209,배송 완료,26명
664,러블리꾸꾸 마테로 변신! 꾸꾸의 마스킹테이프,"921,500",209,배송 완료,32명
665,"마흔, 책과 사랑에 빠지다_인생의 답을 찾는 화두 독서법","2,094,000",209,"1,000,000",76명
666,스위트 클락워크 ★ 그의 목소리와 함께!,"11,516,910",209,"5,500,000",144명
667,"같은 제목으로 따로 시 쓰기, 시집 <유월 오후의 우유>","2,721,500",209,"1,300,000",142명
668,"창작집단 일랑 , 연극 <하녀들>","2,512,000",209,배송 완료,64명
669,사인검의 별자리 실버목걸이 & 사인검의 별자리 실버반지,"628,000",209,배송 완료,5명
670,"별토끼, 달토끼 그림책 출판하기","13,606,000",209,배송 완료,345명
671,건강한 두피의 시작! 맥주효모케라틴 약산성 올인원 샴푸바,"2,093,000",209,배송 완료,53명
672,당신의 길드를 최고의 자리에! 보드게임 [길드 빌드],"4,186,000",209,"2,000,000",92명
673,"여러가지 뿔_웹툰, 일러스트, 창작을 위한 레퍼런스(자료)","2,092,800",209,배송 완료,44명
674,일상과 함께하는 특별한 안경줄 II & 홀더,"837,000",209,배송 완료,21명
675,나만의 데코가방,"10,462,000",209,"5,000,000",319명
676,이거알면 옛날사람 [플로피디스크 뱃지],"1,046,100",209,"500,000",81명
677,작고 귀여운 반려식물 '씨앙',"1,046,000",209,배송 완료,27명
678,"고소한 풍미와 상큼함이 담긴 아이스 커피, 게레나 아바야","1,046,000",209,배송 완료,48명
679,자유로운 캠핑카 여행 사진이 담긴 2022 엽서 캘린더,"1,046,000",209,"500,000",33명
680,"몽골의 자연 그대로, 캐시미어 100% 머플러& 레깅스","1,046,000",209,"500,000",9명
681,바보요정 웽 Wooeng 굿즈 <뭼 후드 담요>,"6,275,400",209,"3,000,000",149명
682,"2020년을 기록한 산문집, [반대로 오는 것들에 대하여]","1,673,400",209,"800,000",88명
683,싱그러운 허브 & 향기로운 꽃 안내서,"4,183,500",209,배송 완료,140명
684,네이버 웹툰 <공대생 너무만화> 단행본 제작,"31,373,010",209,배송 완료,587명
685,헬로좀비_1부 텀블벅,"8,366,004",209,배송 완료,306명
686,여성청소년퀴어연극 호라이즌 언택트 ver.,"2,091,000",209,"1,000,000",74명
687,인간관계 에세이 <모든 사람에게 좋은 사람일 필요는 없어>,"6,271,500",209,배송 완료,221명
688,손톱에 입히는 헬레나케이 젤네일슬립~,"6,271,000",209,"3,000,000",55명
689,[감성품앗이] 2021 농산물달력 &문구세트,"1,254,000",209,배송 완료,34명
690,귀욤 뽀작은 못참지! 마이 치즈베어를 추천해요!,"1,045,000",209,배송 완료,34명
691,영화 <견인> 강아지가 인간이 됐다?,"1,045,000",209,"500,000",22명
692,K팝스타가 콜렉팅한 작품을 나의 공간으로_사슴LED무드등,"1,045,000",209,배송 완료,21명
693,"좋은 꿈을 선물하세요, 드림캐쳐","2,090,000",209,"1,000,000",47명
694,"삼국시대 저고리를 엮은 린넨 로브세트, '고우지복'","10,447,000",208,배송 완료,80명
695,"노마드 실험기, <떠날 수 있게 되니 머물 줄 알게 됐다>","2,088,900",208,배송 완료,83명
696,"유럽, 사이 : Between Europe","4,176,542",208,"2,000,000",126명
697,"웹툰,일러스트에 활용하기 좋은 피크닉세트 소재&브러쉬","2,088,000",208,배송 완료,62명
698,아프리카 열정과 기쁨이 담긴 나십바이 가죽 클러치,"2,088,000",208,배송 완료,20명
699,제주 남방큰돌고래 추적자들이 만든 최초의 돌고래 연구 굿즈,"20,878,000",208,"10,000,000",265명
700,"애쉬퀄텟, <For Your Solitary Night>","6,262,000",208,"3,000,000",61명
701,호랑이 담배피던 시절의 광장시장: 매거진<체험 삶의 광장>,"2,087,000",208,배송 완료,56명
702,동화같은 일러스트 하프 캘린더&다이어리,"626,000",208,"300,000",8명
703,어쩌다 개집사가 된《우리는 안아주는 사람일 뿐》,"2,086,440",208,배송 완료,111명
704,실전편! 예술가를 위한 저작권 가이드북 [하다보면 늘겠지],"20,861,000",208,배송 완료,829명
705,한국인의 멋 <전통 문화유산 2022 캘린더>,"1,043,000",208,"500,000",16명
706,아이들이 더~ 좋아하는 [펭탐정과 함께하는 AR 컬러링북],"1,043,000",208,"500,000",28명
707,"베를린 감성 일러스트,2020 BERLIN KALENDER","1,043,000",208,배송 완료,40명
708,2 in 1 버튼커버 팔찌#스트릿패션,"1,043,000",208,배송 완료,30명
709,"잊혀져가는 우리말, 그리고 2018년 달력","4,170,225",208,배송 완료,156명
710,『엘더스크롤』공식 요리책,"33,347,000",208,배송 완료,964명
711,"<연필로 죽이기>, 잊지 않기 위해 기록한 조용한 독백","1,042,000",208,배송 완료,75명
712,"세상의 고유한 빛을 담아내다, 매거진 <투영>","1,042,000",208,배송 완료,90명
713,김뜻돌 정규1집 <꿈에서 걸려온 전화 > 제작,"20,839,720",208,"10,000,000",608명
714,고양이가 낮잠을 잔다,"1,583,227",208,배송 완료,40명
715,겨울엔 토스트가 좋아_ 2014 리소스텐실 달력,"1,666,345",208,배송 완료,91명
716,<8월의 부엌: 고추 편> 고추 식혜ㆍ짚 가방ㆍ부엌워크숍,"4,165,800",208,배송 완료,130명
717,"꽃과 빛을 담은, ""오로라 화병""","1,770,000",208,"850,000",49명
718,제주도를 뛰쳐나온 현무암,"1,041,000",208,배송 완료,31명
719,"아이돌 빠순을 위한 자성적 담론의 시작,⌈빠-순⌋ 창간호","8,327,666",208,"4,000,000",409명
720,F1 블랙북시리즈 제1권 : F1 레이스카의 공기역학,"8,327,122",208,"4,000,000",254명
721,"방 안의 초록빛, 다큐멘터리 <비상구 있는 집>","3,122,000",208,"1,500,000",89명
722,일상에 던지는 작은 농담! '나이스 조크 데어',"2,081,000",208,배송 완료,43명
723,"""오이디푸스의 딸, 악을 써라. 네 아비의 목소리로!""","2,081,000",208,배송 완료,182명
724,엄마와 딸의 코인노래방 노동기,"2,080,777",208,"1,000,000",173명
725,"그다음에 대해, 후 후 프 로 젝 트","2,080,500",208,배송 완료,43명
726,"코알라를 생각하는 마음, 코알라부","2,080,100",208,"1,000,000",103명
727,"솜씨 좋은 마스터의 버려지는 가죽 새활용, 나만의 마술지갑","1,040,000",208,"500,000",42명
728,일레븐 스케치업 07 - <한의원 실내와 외관>,"2,080,000",208,배송 완료,61명
729,"제주 오름의 신을 상상하다, <오름 상상 그림 vol.1>","2,080,000",208,"1,000,000",56명
730,[손그림 엽서]이로운 풀을 보는 색다른 시선과 만나기,"2,080,000",208,배송 완료,70명
731,포토샵 브러쉬 텍스트,"8,320,000",208,"4,000,000",210명
732,당신을 기다리는 남쪽으로의 여행 <so.tongyeong>,"3,743,000",207,"1,800,000",104명
733,노플라스틱 문화에 앞장서는 [에코위코_고체샴푸],"623,750",207,"300,000",25명
734,처음 만나는 세상 <ICECREAM TRUCK>,"10,395,800",207,"5,000,000",294명
735,"신비한 이세계의 발자국, <몽환의 숲>으로 와요.","2,079,000",207,배송 완료,55명
736,세계 100대 명화 X 국가별 시화집 시리즈,"2,079,000",207,"1,000,000",49명
737,우울할 때 읽는 시집《까맣던 하늘이 파래질 때》,"1,039,500",207,배송 완료,51명
738,향기를 담은 '넨네코냥이'가 평화를 전합니다.,"6,237,000",207,"3,000,000",149명
739,우리는 결국 크리에이터가 된다! 직접 찍은 조개 이미지소스,"1,143,200",207,배송 완료,62명
740,"A Quarter, 각자의 색을 담아","3,117,500",207,"1,500,000",105명
741,"유기견 살리기 캠페인 맨투맨 ""나에겐 당신 밖에 없습니다""","1,039,050",207,배송 완료,36명
742,싱그러운 여름을 만들어줄 'Things of Beauty',"1,039,000",207,"500,000",25명
743,길고양이와 함께 행복한 세상을 꿈꾸는 '길냥아이 프로젝트',"1,039,000",207,"500,000",60명
744,감성일러스트레이터 얄짜의 그림으로 다시 만나는 빨강머리 앤,"2,077,700",207,배송 완료,70명
745,"안심 주얼리 Rang 트래블 키트, 나와 내 물건 지키미","6,233,000",207,배송 완료,106명
746,제15회 똥똥배 게임 제작 대회,"727,000",207,"350,000",30명
747,"홈 파티, 기분 좋고 따뜻한 연말을 보내는 방법.","1,453,999",207,배송 완료,33명
748,코로나19 대응법 긴급 업데이트! <바이러스 대처 매뉴얼>,"10,385,000",207,배송 완료,66명
749,집사야 - 취한다,"4,154,000",207,배송 완료,139명
750,새로이 태어난 플레잉 카드 게임 [ 치킨 포커 ],"10,383,500",207,"5,000,000",245명
751,세상에 없던 UN 총회 큐레이션 매거진 <뷰티 인사이드>,"4,153,000",207,"2,000,000",114명
752,<당신의 방황을 인도로 가져갈게요> 방황하는 청춘에게,"2,076,200",207,"1,000,000",65명
753,말랑뚱땅 아이들과 친해지기! 어디서?[사랑 태권도장]에서!,"1,038,000",207,배송 완료,40명
754,"황제의 보물에 마누카 꿀을 더하다, 침향원 마누카","1,038,000",207,배송 완료,6명
755,"지금, 이대로 끝내고 싶지 않다면 <인생모험>","2,076,000",207,배송 완료,78명
756,웹툰과 일러스트를 위한 가죽&장식 테마 소재,"2,075,000",207,배송 완료,70명
757,유기동물들을 돕기 위한 실용적인 가죽 버킷백,"830,000",207,배송 완료,24명
758,모우모우 모찌쿠션,"20,738,000",207,"10,000,000",719명
759,제주 수제버거 창업 이야기 <제주에서 내 식당 창업하기>,"2,072,800",207,배송 완료,44명
760,"당신의 몸과 마음을 구출해줄 진정한 건강빵, 마블건강바","1,036,300",207,배송 완료,28명
761,후긴앤무닌 드로잉북과 캘린더,"2,072,500",207,배송 완료,86명
762,[세계 대표 떼쟁이 떼비] 떼 쓰고 싶은 떼쟁이들 모여라!,"1,036,100",207,배송 완료,24명
763,"강아지와 나, 우리 더 잘 지낼 방법은 없을까?","1,036,000",207,"500,000",36명
764,고궁의 사계절을 담은 '창덕궁 엽서',"1,036,000",207,배송 완료,26명
765,아뜨리움 감성 티셔츠,"1,036,000",207,배송 완료,28명
766,서울예술대학교 < 한 여름 밤의 꿈 >,"1,243,000",207,"600,000",90명
767,"“사회 개혁의 힘은 여성에게 있다”, 소설가 강경애","2,050,700",207,배송 완료,168명
768,'위안부' 할머니의 그림이 담긴 <MEMORY 디자인문구>,"1,686,000",207,"814,000",55명
769,네이버 인기 연재 <진짜 네이티브 영어표현> - 일상패턴편,"2,071,000",207,"1,000,000",121명
770,"인스타그램 드로잉-‘오늘 아침도, 드로잉 하나' 책 만들기","3,106,000",207,배송 완료,108명
771,"[센트위키] 오팔린 그린 28, 나에게 맞춰 변화하는 향기","20,703,000",207,배송 완료,50명
772,"변신자 소설집, 나이고 나이되","2,070,000",206,배송 완료,98명
773,행복한 휴식을 위한 가죽 업사이클링 <방수코스터SET>,"1,035,000",206,배송 완료,27명
774,당신이 선물할 시작,"828,000",206,배송 완료,57명
775,"머뭇하다, 머뭅니다","2,482,656",206,배송 완료,88명
776,2021 희귀식물 일러스트 캘린더와 엽서,"724,000",206,"350,000",13명
777,벚꽃을 닮은 너에게,"1,034,000",206,배송 완료,21명
778,평화인권운동가 김복동의 27년 투쟁기 - 영화 <김복동>,"20,673,998",206,"10,000,000",898명
779,버리는 나무를 모아 새로운 소품을 만들다,"310,000",206,"150,000",12명
780,제12회 여성인권영화제 '서로의 질문과 대답이 되어' 굿즈,"6,197,000",206,"3,000,000",277명
781,"반려조 치즈의 이야기 <안녕하새오, 앵무새 치즈애오>","2,065,200",206,배송 완료,54명
782,예쁜데 품질도 좋네? 당연하지! 어디서 만들어 왔는데!!!,"2,065,000",206,배송 완료,15명
783,당신의 이야기를 담는 인터뷰 매거진 <월간사이 上下>,"1,032,486",206,배송 완료,40명
784,"페미니즘 매거진 허들, <Her:dle>","3,096,777",206,"1,500,000",135명
785,"'죽음', 무거워 보이는 주제를 가벼운 소책자로 한 손에!","1,032,000",206,"500,000",61명
786,"다시서점 2호점 오픈 기념, 시군이 뱃지 세트","2,476,000",206,"1,200,000",121명
787,"지금, 나를 기록하는 300가지 질문 <셀프 아카이빙북>","4,126,600",206,배송 완료,186명
788,18년만에 돌아온 이갑철 사진집 『충돌과 반동』,"10,312,000",206,배송 완료,76명
789,에어비앤비 '체험'으로 나만의 투잡 만들기,"1,031,000",206,"500,000",37명
790,[패브릭포스터] 미숙하지만 아름다운 소중한 순간의 기록,"2,680,000",206,배송 완료,49명
791,"내 몸에 가장 잘 맞는 복용법, 『피임약 처음 먹어요』","6,184,000",206,배송 완료,263명
792,F1레이싱카툰 -일요과속극장- 36화,"309,200",206,"150,000",40명
793,일상의 소소한 재테크!,"4,122,600",206,"2,000,000",199명
794,<서울보다 멀고 제주보다 가까운 인천의 카페들>,"5,153,000",206,배송 완료,277명
795,Dream Box 엄마의 꿈: 이제야 궁금해서 미안해,"4,122,300",206,배송 완료,71명
796,페르소나20주년기념 지하철광고,"4,946,000",206,"2,400,000",112명
797,한국전통 반닫이를 캔버스와 가죽으로 재현한 '반닫이 백',"1,030,000",206,배송 완료,10명
798,페미니즘 시선집 『 구두를 신고 불을 지폈다 』,"4,120,000",206,배송 완료,173명
799,"신촌의 공간에 담긴 사적인 이야기, [ 사적인 신촌 ]","1,236,000",206,배송 완료,69명
800,나는 혐오의 편에 서지 않아: 무지개 고양이를 품은 뱃지,"4,120,000",206,배송 완료,226명
801,머리위에 먼저 온 봄. 봄을 담은 플라워 오브제 꽂이,"1,030,000",206,"500,000",35명
802,"사람들과 친해지는 방법, 소셜 카드게임 FLIP","1,029,800",205,"500,000",57명
803,네버엔딩 페미스토리 다큐 <우리는 매일매일>,"20,594,003",205,"10,000,000",348명
804,코끼리에코백 3종_ 에코백이 사랑스럽다,"2,059,000",205,"1,000,000",26명
805,새로운 날들을 위한 오래된 날들 2021 엽서형 달력,"617,670",205,배송 완료,45명
806,"페르세포네의 초대, 싱그러운 생명의 향기 <코레의 정원>","6,176,500",205,배송 완료,154명
807,냥이와 건강한 2021을 위한 일러스트 캘린더,"1,132,300",205,배송 완료,57명
808,"나는 다른 줄 알았지, 시집[그저 그런 사람]","1,235,000",205,배송 완료,72명
809,봄을 담은 토종밀 스콘,"6,174,100",205,배송 완료,153명
810,아띠구쯔 ep1. 쇼케이스- 폰케이스로 아티스트들을 만나다,"1,029,000",205,"500,000",27명
811,"일기장에서 시작된 모험, The Diary of Lucie","8,232,000",205,"4,000,000",188명
812,『몇 번의 출근이 남았을까』,"4,115,800",205,"2,000,000",182명
813,[동화책]넌 혼자가 아니야. 숨비소리 with U,"2,057,000",205,"1,000,000",29명
814,전통의 방식으로 제작한 굿이어웰트 스니커즈2,"2,057,000",205,"1,000,000",14명
815,"<SOMMER, WIEN> 비엔나 필름 엽서집","617,000",205,배송 완료,36명
816,13명 작가들의 아름다운 문장을 만나는 <월간 동네책방>,"37,018,111",205,"18,000,000",367명
817,"우주를 담은 에코백, 별찌상점 오리가미","1,028,000",205,배송 완료,30명
818,"세상에 단 하나, 폐플라스틱 업사이클링 악세사리 <공존>","1,028,000",205,"500,000",35명
819,왕좌의 게임 아트북&메이킹 포토북,"16,448,000",205,"8,000,000",240명
820,행운을 선물하는 영롱한 썬드림캐쳐 :은침귀걸이 책갈피 키링,"1,028,000",205,배송 완료,48명
821,< 나는 밤마다 너를 베고 누워 눈을 감았다 >,"1,028,000",205,"500,000",64명
822,모자 하나로 완성되는 완벽한 OOTD,"1,028,000",205,배송 완료,42명
823,"시집 출판, 자끄 드뉘망의 -뿔바지-","3,083,222",205,"1,500,000",89명
824,스스로가 만들어낸 강박을 지닌 모두에게 -단편영화 <연희>,"2,466,500",205,"1,200,000",39명
825,오롯이 나만을 위한 들꽃 식기 세트와 팔각트레이,"411,000",205,배송 완료,8명
826,"""SomePlace"" 반팔 티셔츠","1,027,500",205,배송 완료,16명
827,"가장 부산다운 잡지, <다시부산> 5호","4,110,000",205,배송 완료,164명
828,만화창작팀 '인과관계' 첫번째 단편집,"1,644,000",205,배송 완료,63명
829,"<고찰로 혜윰길>, 잃어버린 한국을 찾아서","3,082,000",205,"1,500,000",111명
830,"CATs as always, 민화 속 고양이들","616,000",205,배송 완료,14명
831,공황장애그림이야기 <판의 시간>,"3,080,000",205,배송 완료,36명
832,시민창작뮤지컬 소우주환상곡,"6,160,000",205,"3,000,000",144명
833,아빠의 젠더 감수성,"6,159,600",205,배송 완료,258명
834,C10H12N2O. 분자에서 분자로 이어지는 '분자향로',"6,159,000",205,배송 완료,217명
835,"한과를 과자답게, 설날엔 역시 포천한과","1,026,000",205,배송 완료,38명
836,Imagine Her Face! ART BUSKING,"1,026,000",205,배송 완료,23명
837,일제강점기 강제징용 피해사실을 알리고 기억하기 위한 뱃지,"2,052,000",205,"1,000,000",252명
838,책 «바람이 바람을 불어»,"8,207,799",205,"4,000,000",209명
839,[요즘 어떤가요?] 뜨거웠던 스페인의 여름을 함께 즐겨요.,"1,025,500",205,배송 완료,43명
840,"<색, 그리고 작은 아씨들> : 인센스 홀더","2,051,000",205,배송 완료,47명
841,"어느 날 내 시간이 멈춘다면, 질문책","2,051,000",205,배송 완료,165명
842,오늘따라 시시한 그대에게,"6,153,000",205,배송 완료,246명
843,두 나라의 이상한 전쟁?! ✦HIP(vs)CUTE❣,"2,050,600",205,"1,000,000",84명
844,창의적 그룹으로 문제를 해결하고 세상을 바꾸는 개인 가이드,"6,151,600",205,배송 완료,227명
845,생리대로 사랑을 전해요,"10,251,110",205,"5,000,000",522명
846,"무용한 것들의 아름다움을 닮은 책, <아주 무용한 것들>","1,025,000",204,배송 완료,57명
847,판타지 웹툰을 위한 이펙트소스,"615,000",204,배송 완료,31명
848,"일상의 작은 승리, <Small Wins Poster>","615,000",204,배송 완료,28명
849,'디자이너 뱃지' -소량제작 편,"410,000",204,배송 완료,41명
850,"스케치업 웹툰 배경, 경찰서 외부+내부+취조실","2,050,000",204,"1,000,000",120명
851,언제나 봄봄,"820,000",204,"400,000",20명
852,음반 컨셉의 '인생곡' 리뷰집 <THE PLAYLIST>,"820,000",204,배송 완료,30명
853,신과함께-RPG,"10,248,000",204,"5,000,000",292명
854,['밖으로' 나간 사람들이 본 것들] 엽서집과 스마트톡,"3,074,200",204,"1,500,000",130명
855,<소셜이슈를 담은 스웻셔츠>XYZ BY KIMU 환경컬렉션,"1,844,500",204,배송 완료,56명
856,"패턴, 나도 잘 할 수 있다.","14,345,490",204,배송 완료,192명
857,우울함으로 힘들어하는 사람들을 위한 선물I'm Not Ok,"6,146,000",204,"3,000,000",142명
858,올해의 오얏꽃 - 겹오얏꽃 이화문양 뱃지와 키링,"2,253,400",204,배송 완료,122명
859,[스승의날]'한국최초 로스터리 카페' 이디오피아벳 커피세트,"2,048,500",204,배송 완료,50명
860,"어떤 날 가장 사랑했던, <우리가 부산한 이 곳을 사랑해>","4,096,400",204,배송 완료,150명
861,"-안녕, 구럼비- 2013 달력","6,142,690",204,"3,000,000",196명
862,100% Linen Jumpsuit '보통의 스즈끼',"30,713,000",204,"15,000,000",187명
863,The Little Prince ' - 어린왕자' 배지,"4,095,000",204,배송 완료,214명
864,"여대가 사라질 위기에 처했다, <나는 이다>","3,071,000",204,배송 완료,104명
865,"유기동물 탈옥 캠페인 ""철창을 벗어나 가족의 품으로""","20,467,000",204,배송 완료,436명
866,"'먹지마세요, 패션에 양보하세요' [아보카도] 은목걸이.","614,000",204,배송 완료,8명
867,쭈굴미 넘치는 다람쥐! 란란 모찌인형,"6,139,000",204,배송 완료,198명
868,"<과자마나> vol.3, 식빵으로 돌아온 과자 만화책","4,092,000",204,"2,000,000",171명
869,"아이들의 춥지 않은 여름을 위해, '비로부터 구해주세멍!'","1,841,333",204,"900,000",179명
870,"가을, 홍차의 클래식한 맛에 빠져들다","2,045,000",204,"1,000,000",33명
871,L'oiseau blue (파랑새),"818,000",204,배송 완료,23명
872,2022년은 동대문구의 새로운 빛이 되어줄 빛랑이와 함께,"1,022,400",204,배송 완료,41명
873,"FTM 트랜스젠더 청소년의 성장기, <나단이라고 불러줘>","10,221,000",204,배송 완료,430명
874,별자리 실버 주얼리_Resilient Universe 1탄,"1,022,000",204,배송 완료,23명
875,Coucou; 프랑스의 지난 여름 [패브릭포스터],"1,021,000",204,"500,000",32명
876,<UNDERGROUND>제 5회 대안학교 락페스티벌,"1,021,000",204,"500,000",59명
877,[운학문지갑]찬란했던 고려의 역사가 담긴 고려청자의 재해석,"6,125,500",204,"3,000,000",127명
878,Boys of Seoul,"8,167,000",204,"4,000,000",97명
879,"단콩이 친구들, 잠콩이 땅콩이 깜콩이를 소개합니다!","8,167,000",204,배송 완료,133명
